Date,Sales,GDP,Unemployment,Population,Popularity
05-05-2020,1034,2667.69,8.00%,"1,39,63,87,127",1.5
06-05-2020,5082,2667.69,8.00%,"1,39,63,87,127",1.5
07-05-2020,6505,2667.69,8.00%,"1,39,63,87,127",1.5
08-05-2020,6307,2667.69,8.00%,"1,39,63,87,127",1.5
09-05-2020,270,2667.69,8.00%,"1,39,63,87,127",1.5
10-05-2020,3719,2667.69,8.00%,"1,39,63,87,127",1.5
11-05-2020,7152,2667.69,8.00%,"1,39,63,87,127",1.5
12-05-2020,2432,2667.69,8.00%,"1,39,63,87,127",1.5
13-05-2020,723,2667.69,8.00%,"1,39,63,87,127",1.5
14-05-2020,7232,2667.69,8.00%,"1,39,63,87,127",1.5
15-05-2020,5437,2667.69,8.00%,"1,39,63,87,127",1.5
16-05-2020,639,2667.69,8.00%,"1,39,63,87,127",1.5
17-05-2020,6128,2667.69,8.00%,"1,39,63,87,127",1.5
18-05-2020,3964,2667.69,8.00%,"1,39,63,87,127",1.5
19-05-2020,4445,2667.69,8.00%,"1,39,63,87,127",1.5
20-05-2020,1118,2667.69,8.00%,"1,39,63,87,127",1.5
21-05-2020,1535,2667.69,8.00%,"1,39,63,87,127",1.5
22-05-2020,2941,2667.69,8.00%,"1,39,63,87,127",1.5
23-05-2020,559,2667.69,8.00%,"1,39,63,87,127",1.5
24-05-2020,6802,2667.69,8.00%,"1,39,63,87,127",1.5
25-05-2020,6869,2667.69,8.00%,"1,39,63,87,127",1.5
26-05-2020,274,2667.69,8.00%,"1,39,63,87,127",1.5
27-05-2020,2453,2667.69,8.00%,"1,39,63,87,127",1.5
28-05-2020,3095,2667.69,8.00%,"1,39,63,87,127",1.5
29-05-2020,4998,2667.69,8.00%,"1,39,63,87,127",1.5
30-05-2020,636,2667.69,8.00%,"1,39,63,87,127",1.5
31-05-2020,7869,2667.69,8.00%,"1,39,63,87,127",1.5
01-06-2020,898,2667.69,8.00%,"1,39,63,87,127",1.5
02-06-2020,7117,2667.69,8.00%,"1,39,63,87,127",1.5
03-06-2020,5631,2667.69,8.00%,"1,39,63,87,127",1.5
04-06-2020,6871,2667.69,8.00%,"1,39,63,87,127",1.5
05-06-2020,6182,2667.69,8.00%,"1,39,63,87,127",1.5
06-06-2020,7236,2667.69,8.00%,"1,39,63,87,127",1.5
07-06-2020,3588,2667.69,8.00%,"1,39,63,87,127",1.5
08-06-2020,6745,2667.69,8.00%,"1,39,63,87,127",1.5
09-06-2020,6072,2667.69,8.00%,"1,39,63,87,127",1.5
10-06-2020,2335,2667.69,8.00%,"1,39,63,87,127",1.5
11-06-2020,2590,2667.69,8.00%,"1,39,63,87,127",1.5
12-06-2020,1270,2667.69,8.00%,"1,39,63,87,127",1.5
13-06-2020,385,2667.69,8.00%,"1,39,63,87,127",1.5
14-06-2020,6035,2667.69,8.00%,"1,39,63,87,127",1.5
15-06-2020,5326,2667.69,8.00%,"1,39,63,87,127",1.5
16-06-2020,7207,2667.69,8.00%,"1,39,63,87,127",1.5
17-06-2020,7923,2667.69,8.00%,"1,39,63,87,127",1.5
18-06-2020,628,2667.69,8.00%,"1,39,63,87,127",1.5
19-06-2020,6505,2667.69,8.00%,"1,39,63,87,127",1.5
20-06-2020,2505,2667.69,8.00%,"1,39,63,87,127",1.5
21-06-2020,5924,2667.69,8.00%,"1,39,63,87,127",1.5
22-06-2020,1421,2667.69,8.00%,"1,39,63,87,127",1.5
23-06-2020,5767,2667.69,8.00%,"1,39,63,87,127",1.5
24-06-2020,4881,2667.69,8.00%,"1,39,63,87,127",1.5
25-06-2020,1545,2667.69,8.00%,"1,39,63,87,127",1.5
26-06-2020,7321,2667.69,8.00%,"1,39,63,87,127",1.5
27-06-2020,652,2667.69,8.00%,"1,39,63,87,127",1.5
28-06-2020,6251,2667.69,8.00%,"1,39,63,87,127",1.5
29-06-2020,4987,2667.69,8.00%,"1,39,63,87,127",1.5
30-06-2020,5955,2667.69,8.00%,"1,39,63,87,127",1.5
01-07-2020,7042,2667.69,8.00%,"1,39,63,87,127",1.5
02-07-2020,6755,2667.69,8.00%,"1,39,63,87,127",1.5
03-07-2020,5274,2667.69,8.00%,"1,39,63,87,127",1.5
04-07-2020,2838,2667.69,8.00%,"1,39,63,87,127",1.5
05-07-2020,1112,2667.69,8.00%,"1,39,63,87,127",1.5
06-07-2020,931,2667.69,8.00%,"1,39,63,87,127",1.5
07-07-2020,1619,2667.69,8.00%,"1,39,63,87,127",1.5
08-07-2020,4730,2667.69,8.00%,"1,39,63,87,127",1.5
09-07-2020,5826,2667.69,8.00%,"1,39,63,87,127",1.5
10-07-2020,5757,2667.69,8.00%,"1,39,63,87,127",1.5
11-07-2020,1740,2667.69,8.00%,"1,39,63,87,127",1.5
12-07-2020,6091,2667.69,8.00%,"1,39,63,87,127",1.5
13-07-2020,2916,2667.69,8.00%,"1,39,63,87,127",1.5
14-07-2020,1738,2667.69,8.00%,"1,39,63,87,127",1.5
15-07-2020,6666,2667.69,8.00%,"1,39,63,87,127",1.5
16-07-2020,5642,2667.69,8.00%,"1,39,63,87,127",1.5
17-07-2020,2254,2667.69,8.00%,"1,39,63,87,127",1.5
18-07-2020,6410,2667.69,8.00%,"1,39,63,87,127",1.5
19-07-2020,2587,2667.69,8.00%,"1,39,63,87,127",1.5
20-07-2020,2757,2667.69,8.00%,"1,39,63,87,127",1.5
21-07-2020,5099,2667.69,8.00%,"1,39,63,87,127",1.5
22-07-2020,3559,2667.69,8.00%,"1,39,63,87,127",1.5
23-07-2020,2261,2667.69,8.00%,"1,39,63,87,127",1.5
24-07-2020,6566,2667.69,8.00%,"1,39,63,87,127",1.5
25-07-2020,4786,2667.69,8.00%,"1,39,63,87,127",1.5
26-07-2020,2090,2667.69,8.00%,"1,39,63,87,127",1.5
27-07-2020,1470,2667.69,8.00%,"1,39,63,87,127",1.5
28-07-2020,5300,2667.69,8.00%,"1,39,63,87,127",1.5
29-07-2020,7852,2667.69,8.00%,"1,39,63,87,127",1.5
30-07-2020,7631,2667.69,8.00%,"1,39,63,87,127",1.5
31-07-2020,4207,2667.69,8.00%,"1,39,63,87,127",1.5
01-08-2020,7352,2667.69,8.00%,"1,39,63,87,127",1.5
02-08-2020,837,2667.69,8.00%,"1,39,63,87,127",1.5
03-08-2020,6488,2667.69,8.00%,"1,39,63,87,127",1.5
04-08-2020,4960,2667.69,8.00%,"1,39,63,87,127",1.5
05-08-2020,7615,2667.69,8.00%,"1,39,63,87,127",1.5
06-08-2020,6114,2667.69,8.00%,"1,39,63,87,127",1.5
07-08-2020,5640,2667.69,8.00%,"1,39,63,87,127",1.5
08-08-2020,5592,2667.69,8.00%,"1,39,63,87,127",1.5
09-08-2020,4900,2667.69,8.00%,"1,39,63,87,127",1.5
10-08-2020,5291,2667.69,8.00%,"1,39,63,87,127",1.5
11-08-2020,390,2667.69,8.00%,"1,39,63,87,127",1.5
12-08-2020,5064,2667.69,8.00%,"1,39,63,87,127",1.5
13-08-2020,6461,2667.69,8.00%,"1,39,63,87,127",1.5
14-08-2020,4515,2667.69,8.00%,"1,39,63,87,127",1.5
15-08-2020,4647,2667.69,8.00%,"1,39,63,87,127",1.5
16-08-2020,1717,2667.69,8.00%,"1,39,63,87,127",1.5
17-08-2020,1150,2667.69,8.00%,"1,39,63,87,127",1.5
18-08-2020,7607,2667.69,8.00%,"1,39,63,87,127",1.5
19-08-2020,467,2667.69,8.00%,"1,39,63,87,127",1.5
20-08-2020,7946,2667.69,8.00%,"1,39,63,87,127",1.5
21-08-2020,5754,2667.69,8.00%,"1,39,63,87,127",1.5
22-08-2020,2437,2667.69,8.00%,"1,39,63,87,127",1.5
23-08-2020,4555,2667.69,8.00%,"1,39,63,87,127",1.5
24-08-2020,2551,2667.69,8.00%,"1,39,63,87,127",1.5
25-08-2020,6047,2667.69,8.00%,"1,39,63,87,127",1.5
26-08-2020,2857,2667.69,8.00%,"1,39,63,87,127",1.5
27-08-2020,5214,2667.69,8.00%,"1,39,63,87,127",1.5
28-08-2020,4554,2667.69,8.00%,"1,39,63,87,127",1.5
29-08-2020,1343,2667.69,8.00%,"1,39,63,87,127",1.5
31-08-2020,2698,2667.69,8.00%,"1,39,63,87,127",1.5
01-09-2020,7579,2667.69,8.00%,"1,39,63,87,127",1.5
02-09-2020,3884,2667.69,8.00%,"1,39,63,87,127",1.5
03-09-2020,1154,2667.69,8.00%,"1,39,63,87,127",1.5
04-09-2020,3959,2667.69,8.00%,"1,39,63,87,127",1.5
05-09-2020,1353,2667.69,8.00%,"1,39,63,87,127",1.5
06-09-2020,3085,2667.69,8.00%,"1,39,63,87,127",1.5
07-09-2020,2922,2667.69,8.00%,"1,39,63,87,127",1.5
08-09-2020,7827,2667.69,8.00%,"1,39,63,87,127",1.5
09-09-2020,4827,2667.69,8.00%,"1,39,63,87,127",1.5
10-09-2020,5596,2667.69,8.00%,"1,39,63,87,127",1.5
11-09-2020,1675,2667.69,8.00%,"1,39,63,87,127",1.5
12-09-2020,7690,2667.69,8.00%,"1,39,63,87,127",1.5
13-09-2020,5645,2667.69,8.00%,"1,39,63,87,127",1.5
14-09-2020,3117,2667.69,8.00%,"1,39,63,87,127",1.5
15-09-2020,1666,2667.69,8.00%,"1,39,63,87,127",1.5
16-09-2020,7649,2667.69,8.00%,"1,39,63,87,127",1.5
17-09-2020,6262,2667.69,8.00%,"1,39,63,87,127",1.5
18-09-2020,6203,2667.69,8.00%,"1,39,63,87,127",1.5
19-09-2020,2086,2667.69,8.00%,"1,39,63,87,127",1.5
20-09-2020,2186,2667.69,8.00%,"1,39,63,87,127",1.5
21-09-2020,6347,2667.69,8.00%,"1,39,63,87,127",1.5
22-09-2020,3747,2667.69,8.00%,"1,39,63,87,127",1.5
23-09-2020,7282,2667.69,8.00%,"1,39,63,87,127",1.5
24-09-2020,5963,2667.69,8.00%,"1,39,63,87,127",1.5
25-09-2020,5527,2667.69,8.00%,"1,39,63,87,127",1.5
26-09-2020,6030,2667.69,8.00%,"1,39,63,87,127",1.5
27-09-2020,7841,2667.69,8.00%,"1,39,63,87,127",1.5
28-09-2020,7065,2667.69,8.00%,"1,39,63,87,127",1.5
29-09-2020,4889,2667.69,8.00%,"1,39,63,87,127",1.5
30-09-2020,3682,2667.69,8.00%,"1,39,63,87,127",1.5
31-9-2020,4713,2667.69,8.00%,"1,39,63,87,127",1.5
01-10-2020,4441,2667.69,8.00%,"1,39,63,87,127",1.5
02-10-2020,7802,2667.69,8.00%,"1,39,63,87,127",1.5
03-10-2020,7036,2667.69,8.00%,"1,39,63,87,127",1.5
04-10-2020,7755,2667.69,8.00%,"1,39,63,87,127",1.5
05-10-2020,1601,2667.69,8.00%,"1,39,63,87,127",1.5
06-10-2020,3112,2667.69,8.00%,"1,39,63,87,127",1.5
07-10-2020,496,2667.69,8.00%,"1,39,63,87,127",1.5
08-10-2020,5235,2667.69,8.00%,"1,39,63,87,127",1.5
09-10-2020,3145,2667.69,8.00%,"1,39,63,87,127",1.5
10-10-2020,6237,2667.69,8.00%,"1,39,63,87,127",1.5
11-10-2020,712,2667.69,8.00%,"1,39,63,87,127",1.5
12-10-2020,3907,2667.69,8.00%,"1,39,63,87,127",1.5
13-10-2020,5120,2667.69,8.00%,"1,39,63,87,127",1.5
14-10-2020,6996,2667.69,8.00%,"1,39,63,87,127",1.5
15-10-2020,605,2667.69,8.00%,"1,39,63,87,127",1.5
16-10-2020,4856,2667.69,8.00%,"1,39,63,87,127",1.5
17-10-2020,4509,2667.69,8.00%,"1,39,63,87,127",1.5
18-10-2020,6396,2667.69,8.00%,"1,39,63,87,127",1.5
19-10-2020,7136,2667.69,8.00%,"1,39,63,87,127",1.5
20-10-2020,4348,2667.69,8.00%,"1,39,63,87,127",1.5
21-10-2020,5888,2667.69,8.00%,"1,39,63,87,127",1.5
22-10-2020,3292,2667.69,8.00%,"1,39,63,87,127",1.5
23-10-2020,6847,2667.69,8.00%,"1,39,63,87,127",1.5
24-10-2020,365,2667.69,8.00%,"1,39,63,87,127",1.5
25-10-2020,1419,2667.69,8.00%,"1,39,63,87,127",1.5
26-10-2020,7209,2667.69,8.00%,"1,39,63,87,127",1.5
27-10-2020,6037,2667.69,8.00%,"1,39,63,87,127",1.5
28-10-2020,3362,2667.69,8.00%,"1,39,63,87,127",1.5
29-10-2020,5381,2667.69,8.00%,"1,39,63,87,127",1.5
30-10-2020,7129,2667.69,8.00%,"1,39,63,87,127",1.5
01-11-2020,958,2667.69,8.00%,"1,39,63,87,127",1.5
02-11-2020,1921,2667.69,8.00%,"1,39,63,87,127",1.5
03-11-2020,4279,2667.69,8.00%,"1,39,63,87,127",1.5
04-11-2020,7296,2667.69,8.00%,"1,39,63,87,127",1.5
05-11-2020,2017,2667.69,8.00%,"1,39,63,87,127",1.5
06-11-2020,7145,2667.69,8.00%,"1,39,63,87,127",1.5
07-11-2020,3821,2667.69,8.00%,"1,39,63,87,127",1.5
08-11-2020,5396,2667.69,8.00%,"1,39,63,87,127",1.5
09-11-2020,3864,2667.69,8.00%,"1,39,63,87,127",1.5
10-11-2020,4445,2667.69,8.00%,"1,39,63,87,127",1.5
11-11-2020,2510,2667.69,8.00%,"1,39,63,87,127",1.5
12-11-2020,5560,2667.69,8.00%,"1,39,63,87,127",1.5
13-11-2020,958,2667.69,8.00%,"1,39,63,87,127",1.5
14-11-2020,1716,2667.69,8.00%,"1,39,63,87,127",1.5
15-11-2020,1738,2667.69,8.00%,"1,39,63,87,127",1.5
16-11-2020,4307,2667.69,8.00%,"1,39,63,87,127",1.5
17-11-2020,4446,2667.69,8.00%,"1,39,63,87,127",1.5
18-11-2020,7111,2667.69,8.00%,"1,39,63,87,127",1.5
19-11-2020,2874,2667.69,8.00%,"1,39,63,87,127",1.5
20-11-2020,4868,2667.69,8.00%,"1,39,63,87,127",1.5
21-11-2020,1320,2667.69,8.00%,"1,39,63,87,127",1.5
22-11-2020,5184,2667.69,8.00%,"1,39,63,87,127",1.5
23-11-2020,6744,2667.69,8.00%,"1,39,63,87,127",1.5
24-11-2020,6153,2667.69,8.00%,"1,39,63,87,127",1.5
25-11-2020,5795,2667.69,8.00%,"1,39,63,87,127",1.5
26-11-2020,7634,2667.69,8.00%,"1,39,63,87,127",1.5
27-11-2020,3802,2667.69,8.00%,"1,39,63,87,127",1.5
28-11-2020,1596,2667.69,8.00%,"1,39,63,87,127",1.5
29-11-2020,6117,2667.69,8.00%,"1,39,63,87,127",1.5
30-11-2020,2881,2667.69,8.00%,"1,39,63,87,127",1.5
31-11-2020,870,2667.69,8.00%,"1,39,63,87,127",1.5
01-12-2020,1801,2667.69,8.00%,"1,39,63,87,127",1.5
02-12-2020,5221,2667.69,8.00%,"1,39,63,87,127",1.5
03-12-2020,3047,2667.69,8.00%,"1,39,63,87,127",1.5
04-12-2020,2359,2667.69,8.00%,"1,39,63,87,127",1.5
05-12-2020,6147,2667.69,8.00%,"1,39,63,87,127",1.5
06-12-2020,4942,2667.69,8.00%,"1,39,63,87,127",1.5
07-12-2020,4213,2667.69,8.00%,"1,39,63,87,127",1.5
08-12-2020,362,2667.69,8.00%,"1,39,63,87,127",1.5
09-12-2020,7820,2667.69,8.00%,"1,39,63,87,127",1.5
10-12-2020,3194,2667.69,8.00%,"1,39,63,87,127",1.5
11-12-2020,3244,2667.69,8.00%,"1,39,63,87,127",1.5
12-12-2020,6576,2667.69,8.00%,"1,39,63,87,127",1.5
13-12-2020,2074,2667.69,8.00%,"1,39,63,87,127",1.5
14-12-2020,1656,2667.69,8.00%,"1,39,63,87,127",1.5
15-12-2020,5602,2667.69,8.00%,"1,39,63,87,127",1.5
16-12-2020,890,2667.69,8.00%,"1,39,63,87,127",1.5
17-12-2020,4242,2667.69,8.00%,"1,39,63,87,127",1.5
18-12-2020,4600,2667.69,8.00%,"1,39,63,87,127",1.5
19-12-2020,2450,2667.69,8.00%,"1,39,63,87,127",1.5
20-12-2020,5617,2667.69,8.00%,"1,39,63,87,127",1.5
21-12-2020,5184,2667.69,8.00%,"1,39,63,87,127",1.5
22-12-2020,5211,2667.69,8.00%,"1,39,63,87,127",1.5
23-12-2020,1483,2667.69,8.00%,"1,39,63,87,127",1.5
24-12-2020,1806,2667.69,8.00%,"1,39,63,87,127",1.5
25-12-2020,4031,2667.69,8.00%,"1,39,63,87,127",1.5
26-12-2020,1355,2667.69,8.00%,"1,39,63,87,127",1.5
27-12-2020,2500,2667.69,8.00%,"1,39,63,87,127",1.5
28-12-2020,4098,2667.69,8.00%,"1,39,63,87,127",1.5
29-12-2020,5148,2667.69,8.00%,"1,39,63,87,127",1.5
30-12-2020,1634,2667.69,8.00%,"1,39,63,87,127",1.5
01-01-2021,7693,3173.4,5.98%,"1,40,75,63,842",1.16
02-01-2021,5418,3173.4,5.98%,"1,40,75,63,842",1.16
03-01-2021,6718,3173.4,5.98%,"1,40,75,63,842",1.16
04-01-2021,6964,3173.4,5.98%,"1,40,75,63,842",1.16
05-01-2021,3963,3173.4,5.98%,"1,40,75,63,842",1.16
06-01-2021,4556,3173.4,5.98%,"1,40,75,63,842",1.16
07-01-2021,1247,3173.4,5.98%,"1,40,75,63,842",1.16
08-01-2021,4669,3173.4,5.98%,"1,40,75,63,842",1.16
09-01-2021,2986,3173.4,5.98%,"1,40,75,63,842",1.16
10-01-2021,4632,3173.4,5.98%,"1,40,75,63,842",1.16
11-01-2021,7553,3173.4,5.98%,"1,40,75,63,842",1.16
12-01-2021,5754,3173.4,5.98%,"1,40,75,63,842",1.16
13-01-2021,5283,3173.4,5.98%,"1,40,75,63,842",1.16
14-01-2021,4217,3173.4,5.98%,"1,40,75,63,842",1.16
15-01-2021,6688,3173.4,5.98%,"1,40,75,63,842",1.16
16-01-2021,3807,3173.4,5.98%,"1,40,75,63,842",1.16
17-01-2021,1995,3173.4,5.98%,"1,40,75,63,842",1.16
18-01-2021,6009,3173.4,5.98%,"1,40,75,63,842",1.16
19-01-2021,595,3173.4,5.98%,"1,40,75,63,842",1.16
20-01-2021,7882,3173.4,5.98%,"1,40,75,63,842",1.16
21-01-2021,833,3173.4,5.98%,"1,40,75,63,842",1.16
22-01-2021,7528,3173.4,5.98%,"1,40,75,63,842",1.16
23-01-2021,6128,3173.4,5.98%,"1,40,75,63,842",1.16
24-01-2021,6233,3173.4,5.98%,"1,40,75,63,842",1.16
25-01-2021,7380,3173.4,5.98%,"1,40,75,63,842",1.16
26-01-2021,1637,3173.4,5.98%,"1,40,75,63,842",1.16
27-01-2021,2627,3173.4,5.98%,"1,40,75,63,842",1.16
28-01-2021,1266,3173.4,5.98%,"1,40,75,63,842",1.16
29-01-2021,5798,3173.4,5.98%,"1,40,75,63,842",1.16
30-01-2021,5245,3173.4,5.98%,"1,40,75,63,842",1.16
31-01-2021,3081,3173.4,5.98%,"1,40,75,63,842",1.16
01-02-2021,5727,3173.4,5.98%,"1,40,75,63,842",1.16
02-02-2021,7645,3173.4,5.98%,"1,40,75,63,842",1.16
03-02-2021,7339,3173.4,5.98%,"1,40,75,63,842",1.16
04-02-2021,3565,3173.4,5.98%,"1,40,75,63,842",1.16
05-02-2021,7432,3173.4,5.98%,"1,40,75,63,842",1.16
06-02-2021,7050,3173.4,5.98%,"1,40,75,63,842",1.16
07-02-2021,6919,3173.4,5.98%,"1,40,75,63,842",1.16
08-02-2021,7221,3173.4,5.98%,"1,40,75,63,842",1.16
09-02-2021,1700,3173.4,5.98%,"1,40,75,63,842",1.16
10-02-2021,1820,3173.4,5.98%,"1,40,75,63,842",1.16
11-02-2021,3676,3173.4,5.98%,"1,40,75,63,842",1.16
12-02-2021,1733,3173.4,5.98%,"1,40,75,63,842",1.16
13-02-2021,6438,3173.4,5.98%,"1,40,75,63,842",1.16
14-02-2021,6743,3173.4,5.98%,"1,40,75,63,842",1.16
15-02-2021,4139,3173.4,5.98%,"1,40,75,63,842",1.16
16-02-2021,453,3173.4,5.98%,"1,40,75,63,842",1.16
17-02-2021,1566,3173.4,5.98%,"1,40,75,63,842",1.16
18-02-2021,4837,3173.4,5.98%,"1,40,75,63,842",1.16
19-02-2021,6576,3173.4,5.98%,"1,40,75,63,842",1.16
20-02-2021,2209,3173.4,5.98%,"1,40,75,63,842",1.16
21-02-2021,939,3173.4,5.98%,"1,40,75,63,842",1.16
22-02-2021,904,3173.4,5.98%,"1,40,75,63,842",1.16
23-02-2021,674,3173.4,5.98%,"1,40,75,63,842",1.16
24-02-2021,6986,3173.4,5.98%,"1,40,75,63,842",1.16
25-02-2021,6808,3173.4,5.98%,"1,40,75,63,842",1.16
26-02-2021,653,3173.4,5.98%,"1,40,75,63,842",1.16
27-02-2021,576,3173.4,5.98%,"1,40,75,63,842",1.16
28-02-2021,3846,3173.4,5.98%,"1,40,75,63,842",1.16
01-03-2021,6711,3173.4,5.98%,"1,40,75,63,842",1.16
02-03-2021,7665,3173.4,5.98%,"1,40,75,63,842",1.16
03-03-2021,3107,3173.4,5.98%,"1,40,75,63,842",1.16
04-03-2021,7507,3173.4,5.98%,"1,40,75,63,842",1.16
05-03-2021,5462,3173.4,5.98%,"1,40,75,63,842",1.16
06-03-2021,4327,3173.4,5.98%,"1,40,75,63,842",1.16
07-03-2021,6081,3173.4,5.98%,"1,40,75,63,842",1.16
08-03-2021,6451,3173.4,5.98%,"1,40,75,63,842",1.16
09-03-2021,7178,3173.4,5.98%,"1,40,75,63,842",1.16
10-03-2021,2018,3173.4,5.98%,"1,40,75,63,842",1.16
11-03-2021,6640,3173.4,5.98%,"1,40,75,63,842",1.16
12-03-2021,5987,3173.4,5.98%,"1,40,75,63,842",1.16
13-03-2021,4931,3173.4,5.98%,"1,40,75,63,842",1.16
14-03-2021,6561,3173.4,5.98%,"1,40,75,63,842",1.16
15-03-2021,1595,3173.4,5.98%,"1,40,75,63,842",1.16
16-03-2021,7369,3173.4,5.98%,"1,40,75,63,842",1.16
17-03-2021,1059,3173.4,5.98%,"1,40,75,63,842",1.16
18-03-2021,3968,3173.4,5.98%,"1,40,75,63,842",1.16
19-03-2021,5601,3173.4,5.98%,"1,40,75,63,842",1.16
20-03-2021,3670,3173.4,5.98%,"1,40,75,63,842",1.16
21-03-2021,5793,3173.4,5.98%,"1,40,75,63,842",1.16
22-03-2021,4826,3173.4,5.98%,"1,40,75,63,842",1.16
23-03-2021,2250,3173.4,5.98%,"1,40,75,63,842",1.16
24-03-2021,5194,3173.4,5.98%,"1,40,75,63,842",1.16
25-03-2021,4960,3173.4,5.98%,"1,40,75,63,842",1.16
26-03-2021,2957,3173.4,5.98%,"1,40,75,63,842",1.16
27-03-2021,673,3173.4,5.98%,"1,40,75,63,842",1.16
28-03-2021,1688,3173.4,5.98%,"1,40,75,63,842",1.16
29-03-2021,5564,3173.4,5.98%,"1,40,75,63,842",1.16
30-03-2021,1095,3173.4,5.98%,"1,40,75,63,842",1.16
31-03-2021,1995,3173.4,5.98%,"1,40,75,63,842",1.16
01-04-2021,6594,3173.4,5.98%,"1,40,75,63,842",1.16
02-04-2021,6845,3173.4,5.98%,"1,40,75,63,842",1.16
03-04-2021,3209,3173.4,5.98%,"1,40,75,63,842",1.16
04-04-2021,554,3173.4,5.98%,"1,40,75,63,842",1.16
05-04-2021,5977,3173.4,5.98%,"1,40,75,63,842",1.16
06-04-2021,3247,3173.4,5.98%,"1,40,75,63,842",1.16
07-04-2021,4916,3173.4,5.98%,"1,40,75,63,842",1.16
08-04-2021,7692,3173.4,5.98%,"1,40,75,63,842",1.16
09-04-2021,1120,3173.4,5.98%,"1,40,75,63,842",1.16
10-04-2021,7385,3173.4,5.98%,"1,40,75,63,842",1.16
11-04-2021,5336,3173.4,5.98%,"1,40,75,63,842",1.16
12-04-2021,3962,3173.4,5.98%,"1,40,75,63,842",1.16
13-04-2021,7125,3173.4,5.98%,"1,40,75,63,842",1.16
14-04-2021,7075,3173.4,5.98%,"1,40,75,63,842",1.16
15-04-2021,3746,3173.4,5.98%,"1,40,75,63,842",1.16
16-04-2021,4046,3173.4,5.98%,"1,40,75,63,842",1.16
17-04-2021,6139,3173.4,5.98%,"1,40,75,63,842",1.16
18-04-2021,5193,3173.4,5.98%,"1,40,75,63,842",1.16
19-04-2021,7962,3173.4,5.98%,"1,40,75,63,842",1.16
20-04-2021,3631,3173.4,5.98%,"1,40,75,63,842",1.16
21-04-2021,6135,3173.4,5.98%,"1,40,75,63,842",1.16
22-04-2021,7742,3173.4,5.98%,"1,40,75,63,842",1.16
23-04-2021,5455,3173.4,5.98%,"1,40,75,63,842",1.16
24-04-2021,5790,3173.4,5.98%,"1,40,75,63,842",1.16
25-04-2021,392,3173.4,5.98%,"1,40,75,63,842",1.16
26-04-2021,4447,3173.4,5.98%,"1,40,75,63,842",1.16
27-04-2021,2818,3173.4,5.98%,"1,40,75,63,842",1.16
28-04-2021,4937,3173.4,5.98%,"1,40,75,63,842",1.16
29-04-2021,3949,3173.4,5.98%,"1,40,75,63,842",1.16
30-04-2021,4394,3173.4,5.98%,"1,40,75,63,842",1.16
01-05-2021,5962,3173.4,5.98%,"1,40,75,63,842",1.16
02-05-2021,2281,3173.4,5.98%,"1,40,75,63,842",1.16
03-05-2021,5150,3173.4,5.98%,"1,40,75,63,842",1.16
04-05-2021,3843,3173.4,5.98%,"1,40,75,63,842",1.16
05-05-2021,7305,3173.4,5.98%,"1,40,75,63,842",1.16
06-05-2021,2427,3173.4,5.98%,"1,40,75,63,842",1.16
07-05-2021,4072,3173.4,5.98%,"1,40,75,63,842",1.16
08-05-2021,558,3173.4,5.98%,"1,40,75,63,842",1.16
09-05-2021,1087,3173.4,5.98%,"1,40,75,63,842",1.16
10-05-2021,627,3173.4,5.98%,"1,40,75,63,842",1.16
11-05-2021,906,3173.4,5.98%,"1,40,75,63,842",1.16
12-05-2021,5812,3173.4,5.98%,"1,40,75,63,842",1.16
13-05-2021,6140,3173.4,5.98%,"1,40,75,63,842",1.16
14-05-2021,4378,3173.4,5.98%,"1,40,75,63,842",1.16
15-05-2021,802,3173.4,5.98%,"1,40,75,63,842",1.16
16-05-2021,6074,3173.4,5.98%,"1,40,75,63,842",1.16
17-05-2021,5361,3173.4,5.98%,"1,40,75,63,842",1.16
18-05-2021,4594,3173.4,5.98%,"1,40,75,63,842",1.16
19-05-2021,6212,3173.4,5.98%,"1,40,75,63,842",1.16
20-05-2021,4417,3173.4,5.98%,"1,40,75,63,842",1.16
21-05-2021,7480,3173.4,5.98%,"1,40,75,63,842",1.16
22-05-2021,5341,3173.4,5.98%,"1,40,75,63,842",1.16
23-05-2021,3489,3173.4,5.98%,"1,40,75,63,842",1.16
24-05-2021,649,3173.4,5.98%,"1,40,75,63,842",1.16
25-05-2021,6717,3173.4,5.98%,"1,40,75,63,842",1.16
26-05-2021,1075,3173.4,5.98%,"1,40,75,63,842",1.16
27-05-2021,4408,3173.4,5.98%,"1,40,75,63,842",1.16
28-05-2021,6483,3173.4,5.98%,"1,40,75,63,842",1.16
29-05-2021,696,3173.4,5.98%,"1,40,75,63,842",1.16
30-05-2021,1388,3173.4,5.98%,"1,40,75,63,842",1.16
31-05-2021,2620,3173.4,5.98%,"1,40,75,63,842",1.16
01-06-2021,2671,3173.4,5.98%,"1,40,75,63,842",1.16
02-06-2021,3928,3173.4,5.98%,"1,40,75,63,842",1.16
03-06-2021,2863,3173.4,5.98%,"1,40,75,63,842",1.16
04-06-2021,7312,3173.4,5.98%,"1,40,75,63,842",1.16
05-06-2021,2034,3173.4,5.98%,"1,40,75,63,842",1.16
06-06-2021,3141,3173.4,5.98%,"1,40,75,63,842",1.16
07-06-2021,4967,3173.4,5.98%,"1,40,75,63,842",1.16
08-06-2021,7176,3173.4,5.98%,"1,40,75,63,842",1.16
09-06-2021,1151,3173.4,5.98%,"1,40,75,63,842",1.16
